Entity,Code,Year,Oil (% equivalent primary energy)
Russia,RUS,2008,20.362925
Russia,RUS,2009,20.55676
Russia,RUS,2010,20.53751
Russia,RUS,2011,21.306707
Russia,RUS,2012,21.90837
Russia,RUS,2013,22.222233
Russia,RUS,2014,23.27679
Russia,RUS,2015,22.852854
Russia,RUS,2016,22.806997
Russia,RUS,2017,22.587717
Russia,RUS,2018,22.037468
Russia,RUS,2019,22.639488
Russia,RUS,2020,22.438618
Russia,RUS,2021,21.840958
Russia,RUS,2022,24.417725
Saudi Arabia,SAU,1965,97.446625
Saudi Arabia,SAU,1966,96.97048
Saudi Arabia,SAU,1967,96.402596
Saudi Arabia,SAU,1968,95.73982
Saudi Arabia,SAU,1969,94.9563
Saudi Arabia,SAU,1970,94.155914
Saudi Arabia,SAU,1971,95.13222
Saudi Arabia,SAU,1972,94.852196
Saudi Arabia,SAU,1973,94.31895
Saudi Arabia,SAU,1974,93.2235
Saudi Arabia,SAU,1975,89.834595
Saudi Arabia,SAU,1976,90.50793
Saudi Arabia,SAU,1977,88.68833
Saudi Arabia,SAU,1978,86.00403
Saudi Arabia,SAU,1979,85.81644
Saudi Arabia,SAU,1980,78.000854
Saudi Arabia,SAU,1981,78.510956
Saudi Arabia,SAU,1982,79.313065
Saudi Arabia,SAU,1983,81.35847
Saudi Arabia,SAU,1984,75.82826
Saudi Arabia,SAU,1985,75.52532
Saudi Arabia,SAU,1986,69.48993
Saudi Arabia,SAU,1987,69.389404
Saudi Arabia,SAU,1988,68.23417
Saudi Arabia,SAU,1989,66.94862
Saudi Arabia,SAU,1990,65.6978
Saudi Arabia,SAU,1991,65.64201
Saudi Arabia,SAU,1992,62.98725
Saudi Arabia,SAU,1993,62.070114
Saudi Arabia,SAU,1994,64.960175
Saudi Arabia,SAU,1995,63.908596
Saudi Arabia,SAU,1996,63.895943
Saudi Arabia,SAU,1997,63.81177
Saudi Arabia,SAU,1998,64.490005
Saudi Arabia,SAU,1999,65.58809
Singapore,SGP,1992,96.166306
Singapore,SGP,1993,95.31886
Singapore,SGP,1994,95.89437
Singapore,SGP,1995,96.100876
Singapore,SGP,1996,96.169106
Singapore,SGP,1997,96.358505
Singapore,SGP,1998,96.40817
Singapore,SGP,1999,96.37191
Slovakia,SVK,1965,25.316414
Slovakia,SVK,1966,26.993994
Slovakia,SVK,1967,29.877666
Slovakia,SVK,1968,29.916325
Slovakia,SVK,1969,30.732805
Slovakia,SVK,1970,33.38478
Slovakia,SVK,1971,34.29967
Slovakia,SVK,1972,35.677048
Slovakia,SVK,1973,38.560757
Slovakia,SVK,1974,37.566917
Slovakia,SVK,1975,39.598583
Slovakia,SVK,1976,40.349392
Slovakia,SVK,1977,40.16507
Slovakia,SVK,1978,39.617275
Slovakia,SVK,1979,39.136105
Slovakia,SVK,1980,35.805973
Slovakia,SVK,1981,35.58697
Slovakia,SVK,1982,32.949795
Slovakia,SVK,1983,32.165607
Slovakia,SVK,1984,31.745684
Slovakia,SVK,1985,30.552128
Slovakia,SVK,1986,29.829334
Slovakia,SVK,1987,28.544533
Slovakia,SVK,1988,27.762684
Slovakia,SVK,1989,27.12804
Slovakia,SVK,1990,23.5121
Slovakia,SVK,1991,23.085192
Slovakia,SVK,1992,21.831264
Slovakia,SVK,1993,18.39118
Slovakia,SVK,1994,19.337708
Slovakia,SVK,1995,18.536074
Slovakia,SVK,1996,19.201338
Slovakia,SVK,1997,19.53612
Slovakia,SVK,1998,21.654507
Slovakia,SVK,1999,19.468107
Slovakia,SVK,2000,18.724188
Slovakia,SVK,2001,16.860872
Slovakia,SVK,2002,18.63238
Slovakia,SVK,2003,18.107805
Slovakia,SVK,2004,18.206953
Slovakia,SVK,2005,20.463875
Slovakia,SVK,2006,19.521336
Slovakia,SVK,2007,21.846264
Slovakia,SVK,2008,22.36906
Slovakia,SVK,2009,22.70369
Slovakia,SVK,2010,22.281197
Slovakia,SVK,2011,22.776281
Slovakia,SVK,2012,22.005636
Slovakia,SVK,2013,21.449524
Slovakia,SVK,2014,21.38162
Slovakia,SVK,2015,23.072075
Slovakia,SVK,2016,23.82688
Slovakia,SVK,2017,25.244328
Slovakia,SVK,2018,25.971773
Slovakia,SVK,2019,25.435745
Slovakia,SVK,2020,25.940382
Slovakia,SVK,2021,25.323986
Slovakia,SVK,2022,26.680147
Slovenia,SVN,1990,29.10062
Slovenia,SVN,1991,28.091902
Slovenia,SVN,1992,29.167816
Slovenia,SVN,1993,34.136784
Slovenia,SVN,1994,34.703884
Slovenia,SVN,1995,35.832565
Slovenia,SVN,1996,39.457664
Slovenia,SVN,1997,38.612564
Slovenia,SVN,1998,36.916912
Slovenia,SVN,1999,37.46973
Slovenia,SVN,2000,35.82838
Slovenia,SVN,2001,35.734524
Slovenia,SVN,2002,34.889668
Slovenia,SVN,2003,36.042953
Slovenia,SVN,2004,35.052673
Slovenia,SVN,2005,35.595478
Slovenia,SVN,2006,36.954983
Slovenia,SVN,2007,36.687138
Slovenia,SVN,2008,38.846317
Slovenia,SVN,2009,35.77731
Slovenia,SVN,2010,35.84801
Slovenia,SVN,2011,36.78316
Slovenia,SVN,2012,37.065125
Slovenia,SVN,2013,35.431507
Slovenia,SVN,2014,34.15855
Slovenia,SVN,2015,37.311302
Slovenia,SVN,2016,37.466602
Slovenia,SVN,2017,37.95923
Slovenia,SVN,2018,38.235275
Slovenia,SVN,2019,37.5394
Slovenia,SVN,2020,32.527943
Slovenia,SVN,2021,35.125633
Slovenia,SVN,2022,42.93808
South Africa,ZAF,1965,19.015463
South Africa,ZAF,1966,20.534286
South Africa,ZAF,1967,21.492308
South Africa,ZAF,1968,22.136393
South Africa,ZAF,1969,23.635426
South Africa,ZAF,1970,24.509045
South Africa,ZAF,1971,24.867527
South Africa,ZAF,1972,26.23762
South Africa,ZAF,1973,26.906065
South Africa,ZAF,1974,25.486225
South Africa,ZAF,1975,25.398046
South Africa,ZAF,1976,24.605146
South Africa,ZAF,1977,23.782978
South Africa,ZAF,1978,25.22451
South Africa,ZAF,1979,23.1516
South Africa,ZAF,1980,22.30688
South Africa,ZAF,1981,20.761957
South Africa,ZAF,1982,19.567507
South Africa,ZAF,1983,19.508606
South Africa,ZAF,1984,19.436333
South Africa,ZAF,1985,18.592611
South Africa,ZAF,1986,17.6175
South Africa,ZAF,1987,18.346504
South Africa,ZAF,1988,18.351183
South Africa,ZAF,1989,19.903032
South Africa,ZAF,1990,19.433598
South Africa,ZAF,1991,19.736353
South Africa,ZAF,1992,20.287827
South Africa,ZAF,1993,21.143229
South Africa,ZAF,1994,21.156982
South Africa,ZAF,1995,21.589005
South Africa,ZAF,1996,21.803417
South Africa,ZAF,1997,21.672548
South Africa,ZAF,1998,22.397139
South Africa,ZAF,1999,21.962563
South Africa,ZAF,2000,22.296446
South Africa,ZAF,2001,22.658342
South Africa,ZAF,2002,23.851194
South Africa,ZAF,2003,22.808655
South Africa,ZAF,2004,21.685495
South Africa,ZAF,2005,22.950895
South Africa,ZAF,2006,22.925957
South Africa,ZAF,2007,22.7756
South Africa,ZAF,2008,20.155754
South Africa,ZAF,2009,19.855732
South Africa,ZAF,2010,20.593863
South Africa,ZAF,2011,21.092682
South Africa,ZAF,2012,21.971785
South Africa,ZAF,2013,22.26146
South Africa,ZAF,2014,21.700083
South Africa,ZAF,2015,24.431797
South Africa,ZAF,2016,22.418068
South Africa,ZAF,2017,22.480995
South Africa,ZAF,2018,23.314793
South Africa,ZAF,2019,22.037115
South Africa,ZAF,2020,19.320818
South Africa,ZAF,2021,20.813618
South Africa,ZAF,2022,22.083696
South America,,1965,70.06701
South America,,1966,69.98181
South America,,1967,69.14414
South America,,1968,70.03122
South America,,1969,69.62906
South America,,1970,68.229065
South America,,1971,68.823555
South America,,1972,68.52845
South America,,1973,67.90596
South America,,1974,66.73387
South America,,1975,65.42488
South America,,1976,63.989216
South America,,1977,62.722992
South America,,1978,62.032753
South America,,1979,61.027855
South America,,1980,59.07615
South America,,1981,58.437943
South America,,1982,56.273365
South America,,1983,53.3338
South America,,1984,50.155903
South America,,1985,48.43341
South America,,1986,48.14672
South America,,1987,47.553486
South America,,1988,47.095604
South America,,1989,46.05338
South America,,1990,45.685585
South America,,1991,44.714237
South America,,1992,45.31681
South America,,1993,43.995945
South America,,1994,44.308792
South America,,1995,44.129868
South America,,1996,43.3344
South America,,1997,43.947704
South America,,1998,44.06051
South America,,1999,44.661407
South America,,2000,43.59997
South America,,2001,44.14323
South America,,2002,43.51666
South America,,2003,42.074966
South America,,2004,41.82955
South America,,2005,41.6526
South America,,2006,40.805946
South America,,2007,41.567936
South America,,2008,41.77389
South America,,2009,41.758747
South America,,2010,41.819862
South America,,2011,41.493275
South America,,2012,42.362637
South America,,2013,42.958706
South America,,2014,42.73969
South America,,2015,41.233498
South America,,2016,39.985104
South America,,2017,39.408836
South America,,2018,38.35264
South America,,2019,37.851414
South America,,2020,35.875607
South America,,2021,37.865536
South America,,2022,38.533905
South Korea,KOR,1986,48.381943
South Korea,KOR,1987,45.881527
South Korea,KOR,1988,49.14647
South Korea,KOR,1989,51.65259
South Korea,KOR,1990,55.336807
South Korea,KOR,1991,59.500557
South Korea,KOR,1992,63.842373
South Korea,KOR,1993,63.925594
South Korea,KOR,1994,65.06913
South Korea,KOR,1995,64.975235
South Korea,KOR,1996,62.94887
South Korea,KOR,1997,63.007904
South Korea,KOR,1998,57.33301
South Korea,KOR,1999,56.432842
South Korea,KOR,2000,54.644268
South Korea,KOR,2001,53.365726
South Korea,KOR,2002,51.920586
South Korea,KOR,2003,50.72888
South Korea,KOR,2004,49.22041
South Korea,KOR,2005,47.84994
South Korea,KOR,2006,47.12657
South Korea,KOR,2007,46.981274
South Korea,KOR,2008,44.068233
South Korea,KOR,2009,44.34784
South Korea,KOR,2010,41.94633
South Korea,KOR,2011,40.495583
South Korea,KOR,2012,41.44313
South Korea,KOR,2013,41.352207
South Korea,KOR,2014,40.833015
South Korea,KOR,2015,42.056694
South Korea,KOR,2016,44.527416
South Korea,KOR,2017,43.652855
South Korea,KOR,2018,42.785103
South Korea,KOR,2019,42.90881
South Korea,KOR,2020,42.159412
South Korea,KOR,2021,42.96695
South Korea,KOR,2022,43.042843
South and Central America (EI),,1965,74.657585
South and Central America (EI),,1966,74.37819
South and Central America (EI),,1967,73.70253
South and Central America (EI),,1968,74.22345
South and Central America (EI),,1969,73.845985
South and Central America (EI),,1970,72.94581
South and Central America (EI),,1971,73.124245
South and Central America (EI),,1972,73.13569
South and Central America (EI),,1973,72.784386
South and Central America (EI),,1974,71.5888
South and Central America (EI),,1975,70.38645
South and Central America (EI),,1976,68.94607
South and Central America (EI),,1977,67.8164
South and Central America (EI),,1978,66.89451
South and Central America (EI),,1979,65.722565
South and Central America (EI),,1980,63.758785
South and Central America (EI),,1981,63.196796
South and Central America (EI),,1982,60.63912
South and Central America (EI),,1983,57.843105
South and Central America (EI),,1984,55.14431
South and Central America (EI),,1985,53.08536
South and Central America (EI),,1986,52.625187
South and Central America (EI),,1987,52.00994
South and Central America (EI),,1988,51.353264
South and Central America (EI),,1989,50.628555
South and Central America (EI),,1990,50.250202
South and Central America (EI),,1991,49.275574
South and Central America (EI),,1992,49.732994
South and Central America (EI),,1993,48.44621
South and Central America (EI),,1994,48.709255
South and Central America (EI),,1995,48.461914
South and Central America (EI),,1996,47.574776
South and Central America (EI),,1997,48.119633
South and Central America (EI),,1998,48.38072
South and Central America (EI),,1999,48.638794
South and Central America (EI),,2000,48.058464
South and Central America (EI),,2001,48.750072
South and Central America (EI),,2002,47.998993
South and Central America (EI),,2003,46.54126
South and Central America (EI),,2004,46.08543
South and Central America (EI),,2005,45.70954
South and Central America (EI),,2006,44.746346
South and Central America (EI),,2007,45.080204
South and Central America (EI),,2008,45.085533
South and Central America (EI),,2009,44.8862
South and Central America (EI),,2010,44.631264
South and Central America (EI),,2011,44.21484
South and Central America (EI),,2012,44.786003
South and Central America (EI),,2013,45.092377
South and Central America (EI),,2014,44.873867
South and Central America (EI),,2015,43.84743
South and Central America (EI),,2016,43.027935
South and Central America (EI),,2017,42.3368
South and Central America (EI),,2018,41.412533
South and Central America (EI),,2019,40.96566
South and Central America (EI),,2020,38.770443
South and Central America (EI),,2021,40.338478
South and Central America (EI),,2022,41.09183
Spain,ESP,1969,58.82831
Spain,ESP,1970,62.218292
Spain,ESP,1971,62.196762
Spain,ESP,1972,60.647617
Spain,ESP,1973,66.54125
Spain,ESP,1974,67.01466
Spain,ESP,1975,67.84543
Spain,ESP,1976,72.02017
Spain,ESP,1977,65.58632
Spain,ESP,1978,67.260704
Spain,ESP,1979,66.1915
Spain,ESP,1980,69.74713
Spain,ESP,1981,66.9903
Spain,ESP,1982,63.35724
Spain,ESP,1983,62.016098
Spain,ESP,1984,57.57205
Spain,ESP,1985,55.863632
Spain,ESP,1986,54.20864
Spain,ESP,1987,54.90759
Spain,ESP,1988,53.823048
Spain,ESP,1989,53.836166
Spain,ESP,1990,52.07932
Spain,ESP,1991,51.390797
Spain,ESP,1992,54.985977
Spain,ESP,1993,54.20351
Spain,ESP,1994,54.358482
Spain,ESP,1995,55.70433
Spain,ESP,1996,55.076725
Spain,ESP,1997,54.236244
Spain,ESP,1998,56.078903
Spain,ESP,1999,56.308575
Spain,ESP,2000,53.914417
Spain,ESP,2001,53.706593
Spain,ESP,2002,53.57288
Spain,ESP,2003,51.89122
Spain,ESP,2004,51.24014
Spain,ESP,2005,51.330288
Spain,ESP,2006,50.934444
Spain,ESP,2007,50.210293
Spain,ESP,2008,49.847313
Spain,ESP,2009,50.448208
Spain,ESP,2010,47.799786
Spain,ESP,2011,46.494007
Spain,ESP,2012,43.70056
Spain,ESP,2013,43.23827
Spain,ESP,2014,43.93881
Spain,ESP,2015,44.859676
Spain,ESP,2016,45.926006
Spain,ESP,2017,45.64275
Spain,ESP,2018,45.694588
Spain,ESP,2019,47.04889
Spain,ESP,2020,42.730156
Spain,ESP,2021,43.633472
Spain,ESP,2022,46.15919
Sri Lanka,LKA,2007,82.63418
Sweden,SWE,1985,39.793484
Sweden,SWE,1986,41.00181
Sweden,SWE,1987,36.158833
Sweden,SWE,1988,34.633884
Sweden,SWE,1989,34.02064
Sweden,SWE,1990,33.377728
Sweden,SWE,1991,30.323719
Sweden,SWE,1992,31.702482
Sweden,SWE,1993,31.495424
Sweden,SWE,1994,33.354923
Sweden,SWE,1995,31.356903
Sweden,SWE,1996,34.509907
Sweden,SWE,1997,31.284416
Sweden,SWE,1998,32.612793
Sweden,SWE,1999,32.276596
Sweden,SWE,2000,30.041672
Sweden,SWE,2001,28.49033
Sweden,SWE,2002,30.9094
Sweden,SWE,2003,34.56348
Sweden,SWE,2004,30.724224
Sweden,SWE,2005,29.977835
Sweden,SWE,2006,32.127438
Sweden,SWE,2007,30.888882
Sweden,SWE,2008,29.592339
Sweden,SWE,2009,31.073189
Sweden,SWE,2010,29.174763
Sweden,SWE,2011,27.447206
Sweden,SWE,2012,25.477716
Sweden,SWE,2013,26.841492
Sweden,SWE,2014,26.391876
Sweden,SWE,2015,25.029404
Sweden,SWE,2016,26.311844
Sweden,SWE,2017,25.226645
Sweden,SWE,2018,24.593483
Sweden,SWE,2019,25.336065
Sweden,SWE,2020,23.86519
Sweden,SWE,2021,22.092178
Sweden,SWE,2022,21.912502
Switzerland,CHE,1968,55.881794
Switzerland,CHE,1969,58.74402
Switzerland,CHE,1970,60.151844
Switzerland,CHE,1971,62.37831
Switzerland,CHE,1972,64.920166
Switzerland,CHE,1973,63.17852
Switzerland,CHE,1974,58.813293
Switzerland,CHE,1975,54.480625
Switzerland,CHE,1976,59.290825
Switzerland,CHE,1977,53.634727
Switzerland,CHE,1978,55.84201
Switzerland,CHE,1979,53.707993
Switzerland,CHE,1980,50.13235
Switzerland,CHE,1981,46.433987
Switzerland,CHE,1982,44.77513
Switzerland,CHE,1983,47.108604
Switzerland,CHE,1984,47.06799
Switzerland,CHE,1985,44.830357
Switzerland,CHE,1986,46.738823
Switzerland,CHE,1987,44.28618
Switzerland,CHE,1988,44.078842
Switzerland,CHE,1989,45.257656
Switzerland,CHE,1990,46.527725
Switzerland,CHE,1991,46.084938
Switzerland,CHE,1992,45.986332
Switzerland,CHE,1993,43.16209
Switzerland,CHE,1994,42.45509
Switzerland,CHE,1995,41.512222
Switzerland,CHE,1996,44.51641
Switzerland,CHE,1997,43.79935
Switzerland,CHE,1998,44.090073
Switzerland,CHE,1999,40.938328
Switzerland,CHE,2000,40.700386
Switzerland,CHE,2001,40.782566
Switzerland,CHE,2002,41.524406
Switzerland,CHE,2003,40.849403
Switzerland,CHE,2004,41.249462
Switzerland,CHE,2005,43.774952
Switzerland,CHE,2006,43.11448
Switzerland,CHE,2007,39.331444
Switzerland,CHE,2008,40.57336
Switzerland,CHE,2009,41.332634
Switzerland,CHE,2010,39.388023
Switzerland,CHE,2011,40.245617
Switzerland,CHE,2012,38.79275
Switzerland,CHE,2013,39.57685
Switzerland,CHE,2014,37.164234
Switzerland,CHE,2015,38.481796
Switzerland,CHE,2016,38.663925
Switzerland,CHE,2017,39.526005
Switzerland,CHE,2018,37.511017
Switzerland,CHE,2019,36.741917
Switzerland,CHE,2020,33.30999
Switzerland,CHE,2021,34.612114
Switzerland,CHE,2022,36.56553
Taiwan,TWN,1965,36.510834
Taiwan,TWN,1966,40.316216
Taiwan,TWN,1967,43.872482
Taiwan,TWN,1968,45.548122
Taiwan,TWN,1969,52.11076
Taiwan,TWN,1970,57.491703
Taiwan,TWN,1971,64.08061
Taiwan,TWN,1972,64.90692
Taiwan,TWN,1973,70.85344
Taiwan,TWN,1974,66.415634
Taiwan,TWN,1975,69.86377
Taiwan,TWN,1976,74.1877
Taiwan,TWN,1977,74.785736
Taiwan,TWN,1978,74.188255
Taiwan,TWN,1979,70.22142
Taiwan,TWN,1980,69.205376
Taiwan,TWN,1981,65.059296
Taiwan,TWN,1982,65.71539
Taiwan,TWN,1983,59.537975
Taiwan,TWN,1984,54.669304
Taiwan,TWN,1985,51.76805
Taiwan,TWN,1986,53.004604
Taiwan,TWN,1987,51.4982
Taiwan,TWN,1988,54.37802
Taiwan,TWN,1989,57.054146
Taiwan,TWN,1990,55.574207
Taiwan,TWN,1991,54.57232
Taiwan,TWN,1992,53.427185
Taiwan,TWN,1993,53.765533
Taiwan,TWN,1994,53.92247
Taiwan,TWN,1995,55.20065
Taiwan,TWN,1996,53.012936
Taiwan,TWN,1997,51.43723
Taiwan,TWN,1998,50.326485
Taiwan,TWN,1999,51.454388
Taiwan,TWN,2000,48.924603
Taiwan,TWN,2001,49.081593
Taiwan,TWN,2002,47.349243
Taiwan,TWN,2003,47.35318
Taiwan,TWN,2004,46.49284
Taiwan,TWN,2005,46.22485
Taiwan,TWN,2006,45.36194
Taiwan,TWN,2007,45.15956
Taiwan,TWN,2008,44.11156
Taiwan,TWN,2009,44.49597
Taiwan,TWN,2010,43.442326
Taiwan,TWN,2011,40.581116
Taiwan,TWN,2012,40.215538
Taiwan,TWN,2013,40.50502
Taiwan,TWN,2014,40.882862
Taiwan,TWN,2015,42.017994
Taiwan,TWN,2016,41.929207
Taiwan,TWN,2017,41.491272
Taiwan,TWN,2018,40.817684
Taiwan,TWN,2019,39.381313
Taiwan,TWN,2020,38.922176
Taiwan,TWN,2021,38.5292
Taiwan,TWN,2022,36.92926
Thailand,THA,1981,88.11606
Thailand,THA,1982,77.98489
Thailand,THA,1983,78.90429
Thailand,THA,1984,74.77642
Thailand,THA,1985,67.519035
Thailand,THA,1986,65.78059
Thailand,THA,1987,62.601376
Thailand,THA,1988,63.46848
Thailand,THA,1989,65.10526
Thailand,THA,1990,65.94646
Thailand,THA,1991,63.745396
Thailand,THA,1992,64.75958
Thailand,THA,1993,65.710236
Thailand,THA,1994,65.42963
Thailand,THA,1995,66.01007
Thailand,THA,1996,64.556656
Thailand,THA,1997,61.64797
Thailand,THA,1998,60.74345
Thailand,THA,1999,60.2907
Thailand,THA,2000,56.499523
Thailand,THA,2001,52.994938
Thailand,THA,2002,52.875244
Thailand,THA,2003,53.916622
Thailand,THA,2004,55.04783
Thailand,THA,2005,53.15341
Thailand,THA,2006,51.603745
Thailand,THA,2007,49.470436
Thailand,THA,2008,46.594193
Thailand,THA,2009,46.666573
Thailand,THA,2010,45.316196
Thailand,THA,2011,44.815937
Thailand,THA,2012,44.018288
Thailand,THA,2013,44.275455
Thailand,THA,2014,43.25542
Thailand,THA,2015,44.04688
Thailand,THA,2016,44.687588
Thailand,THA,2017,45.144623
Thailand,THA,2018,44.661713
Thailand,THA,2019,45.10848
Thailand,THA,2020,43.487595
Thailand,THA,2021,43.36953
Thailand,THA,2022,47.11578
Trinidad and Tobago,TTO,2010,11.313168
Trinidad and Tobago,TTO,2011,10.819338
Trinidad and Tobago,TTO,2012,10.495106
Trinidad and Tobago,TTO,2013,11.606111
Trinidad and Tobago,TTO,2014,10.474784
Trinidad and Tobago,TTO,2015,11.804243
Trinidad and Tobago,TTO,2016,14.082008
Trinidad and Tobago,TTO,2017,12.317436
Trinidad and Tobago,TTO,2018,12.283633
Trinidad and Tobago,TTO,2019,7.068139
Trinidad and Tobago,TTO,2020,8.049486
Trinidad and Tobago,TTO,2021,7.8984046
Trinidad and Tobago,TTO,2022,8.263584
Turkey,TUR,1982,58.621494
Turkey,TUR,1983,59.6438
Turkey,TUR,1984,56.36965
Turkey,TUR,1985,54.70422
Turkey,TUR,1986,54.371983
Turkey,TUR,1987,53.824776
Turkey,TUR,1988,52.019424
Turkey,TUR,1989,49.945972
Turkey,TUR,1990,48.844505
Turkey,TUR,1991,46.620663
Turkey,TUR,1992,46.836815
Turkey,TUR,1993,49.378033
Turkey,TUR,1994,48.75774
Turkey,TUR,1995,48.854473
Turkey,TUR,1996,46.777004
Turkey,TUR,1997,44.043976
Turkey,TUR,1998,42.871048
Turkey,TUR,1999,43.82376
Turkey,TUR,2000,43.002968
Turkey,TUR,2001,44.04161
Turkey,TUR,2002,43.033264
Turkey,TUR,2003,40.05107
Turkey,TUR,2004,38.241604
Turkey,TUR,2005,36.92178
Turkey,TUR,2006,34.59909
Turkey,TUR,2007,33.170204
Turkey,TUR,2008,32.606976
Turkey,TUR,2009,32.74445
Turkey,TUR,2010,30.258924
Turkey,TUR,2011,27.713963
Turkey,TUR,2012,27.418867
Turkey,TUR,2013,29.531792
Turkey,TUR,2014,29.483688
Turkey,TUR,2015,32.139767
Turkey,TUR,2016,32.565548
Turkey,TUR,2017,32.23401
Turkey,TUR,2018,31.452623
Turkey,TUR,2019,30.43395
Turkey,TUR,2020,29.1208
Turkey,TUR,2021,28.98391
Turkey,TUR,2022,29.96689
Turkmenistan,TKM,1985,40.24998
Turkmenistan,TKM,1986,23.54301
Turkmenistan,TKM,1987,23.640965
Turkmenistan,TKM,1988,23.464983
Turkmenistan,TKM,1989,22.813524
Turkmenistan,TKM,1990,36.089436
Turkmenistan,TKM,1991,39.30099
Turkmenistan,TKM,1992,39.64739
Turkmenistan,TKM,1993,27.791946
Turkmenistan,TKM,1994,26.179897
Turkmenistan,TKM,1995,29.23166
Turkmenistan,TKM,1996,23.342503
USSR,OWID_USS,1965,28.840328
USSR,OWID_USS,1966,29.040028
USSR,OWID_USS,1967,30.106678
USSR,OWID_USS,1968,30.935738
USSR,OWID_USS,1969,31.50522
USSR,OWID_USS,1970,32.96787
USSR,OWID_USS,1971,33.31586
USSR,OWID_USS,1972,34.370026
USSR,OWID_USS,1973,35.165436
USSR,OWID_USS,1974,36.606125
USSR,OWID_USS,1975,36.568756
USSR,OWID_USS,1976,36.166885
USSR,OWID_USS,1977,35.999855
USSR,OWID_USS,1978,36.616787
USSR,OWID_USS,1979,36.26601
USSR,OWID_USS,1980,37.182877
USSR,OWID_USS,1981,36.724545
USSR,OWID_USS,1982,35.570942
USSR,OWID_USS,1983,34.327595
USSR,OWID_USS,1984,33.082237
Ukraine,UKR,1985,27.327923
Ukraine,UKR,1986,27.301004
Ukraine,UKR,1987,27.79221
Ukraine,UKR,1988,25.496206
Ukraine,UKR,1989,25.46827
Ukraine,UKR,1990,24.160103
Ukraine,UKR,1991,24.707977
Ukraine,UKR,1992,18.73311
Ukraine,UKR,1993,15.378085
Ukraine,UKR,1994,15.55392
Ukraine,UKR,1995,16.532497
Ukraine,UKR,1996,11.009637
Ukraine,UKR,1997,13.204792
Ukraine,UKR,1998,12.518237
Ukraine,UKR,1999,9.573092
Ukraine,UKR,2000,8.980242
Ukraine,UKR,2001,10.048943
Ukraine,UKR,2002,10.270045
Ukraine,UKR,2003,10.366524
Ukraine,UKR,2004,10.466822
Ukraine,UKR,2005,10.602989
Ukraine,UKR,2006,10.74708
Ukraine,UKR,2007,11.149147
Ukraine,UKR,2008,11.068434
Ukraine,UKR,2009,12.639788
Ukraine,UKR,2010,11.336051
Ukraine,UKR,2011,10.923622
Ukraine,UKR,2012,11.071682
Ukraine,UKR,2013,11.057007
Ukraine,UKR,2014,11.055141
Ukraine,UKR,2015,11.906778
Ukraine,UKR,2016,11.920196
Ukraine,UKR,2017,12.897097
Ukraine,UKR,2018,12.915811
Ukraine,UKR,2019,13.4670515
Ukraine,UKR,2020,13.259755
Ukraine,UKR,2021,13.181634
Ukraine,UKR,2022,16.567795
United Kingdom,GBR,1965,38.23979
United Kingdom,GBR,1966,40.769745
United Kingdom,GBR,1967,43.80089
United Kingdom,GBR,1968,44.7659
United Kingdom,GBR,1969,46.437195
United Kingdom,GBR,1970,48.167923
United Kingdom,GBR,1971,49.335476
United Kingdom,GBR,1972,51.55316
United Kingdom,GBR,1973,50.410908
United Kingdom,GBR,1974,49.30035
United Kingdom,GBR,1975,45.733906
United Kingdom,GBR,1976,44.549957
United Kingdom,GBR,1977,44.09815
United Kingdom,GBR,1978,44.980854
United Kingdom,GBR,1979,43.355743
United Kingdom,GBR,1980,40.70024
United Kingdom,GBR,1981,38.75576
United Kingdom,GBR,1982,39.716938
United Kingdom,GBR,1983,38.039036
United Kingdom,GBR,1984,46.77922
United Kingdom,GBR,1985,38.990856
United Kingdom,GBR,1986,38.02498
United Kingdom,GBR,1987,37.04008
United Kingdom,GBR,1988,38.882725
United Kingdom,GBR,1989,39.699493
United Kingdom,GBR,1990,39.8949
United Kingdom,GBR,1991,38.88997
United Kingdom,GBR,1992,39.569897
United Kingdom,GBR,1993,39.314438
United Kingdom,GBR,1994,39.376423
United Kingdom,GBR,1995,38.783
United Kingdom,GBR,1996,37.91068
United Kingdom,GBR,1997,37.46934
United Kingdom,GBR,1998,36.775936
United Kingdom,GBR,1999,36.46936
United Kingdom,GBR,2000,35.741077
United Kingdom,GBR,2001,35.21011
United Kingdom,GBR,2002,35.753185
United Kingdom,GBR,2003,35.525932
United Kingdom,GBR,2004,36.20572
United Kingdom,GBR,2005,36.947563
United Kingdom,GBR,2006,37.046925
United Kingdom,GBR,2007,37.034534
United Kingdom,GBR,2008,36.910496
United Kingdom,GBR,2009,37.023586
United Kingdom,GBR,2010,35.671516
United Kingdom,GBR,2011,37.032257
United Kingdom,GBR,2012,35.468994
United Kingdom,GBR,2013,34.720367
United Kingdom,GBR,2014,36.756195
United Kingdom,GBR,2015,37.184902
United Kingdom,GBR,2016,38.678127
United Kingdom,GBR,2017,39.174015
United Kingdom,GBR,2018,38.81635
United Kingdom,GBR,2019,38.85888
United Kingdom,GBR,2020,33.328545
United Kingdom,GBR,2021,34.079914
United Kingdom,GBR,2022,36.470882
United States,USA,1965,44.42251
United States,USA,1966,44.146946
United States,USA,1967,44.293034
United States,USA,1968,44.60667
United States,USA,1969,44.541035
United States,USA,1970,44.909725
United States,USA,1971,45.51982
United States,USA,1972,46.735035
United States,USA,1973,47.46978
United States,USA,1974,46.72525
United States,USA,1975,46.84307
United States,USA,1976,47.749077
